縣市,行政區別,鄰里,區域別代碼,總統候選人1,總統候選人1_得票數,總統候選人2,總統候選人2_得票數,總統候選人3,總統候選人3_得票數,總統候選人4,總統候選人4_得票數,總統候選人5,總統候選人5_得票數,總統候選人6,總統候選人6_得票數,總統候選人7,總統候選人7_得票數,總統候選人8,總統候選人8_得票數,總統候選人9,總統候選人9_得票數,總統候選人10,總統候選人10_得票數,總統候選人有效票數A,總統候選人無效票數B,總統候選人投票數C,總統候選人選舉人數G,平原立委候選人1＿候選人名稱,平原立委候選人1＿黨籍,平原立委候選人1_得票數,平原立委候選人2＿候選人名稱,平原立委候選人2＿黨籍,平原立委候選人2_得票數,平原立委候選人3＿候選人名稱,平原立委候選人3＿黨籍,平原立委候選人3_得票數,平原立委候選人4＿候選人名稱,平原立委候選人4＿黨籍,平原立委候選人4_得票數,平原立委候選人5＿候選人名稱,平原立委候選人5＿黨籍,平原立委候選人5_得票數,平原立委候選人6＿候選人名稱,平原立委候選人6＿黨籍,平原立委候選人6_得票數,平原立委候選人7＿候選人名稱,平原立委候選人7＿黨籍,平原立委候選人7_得票數,平原立委候選人8＿候選人名稱,平原立委候選人8＿黨籍,平原立委候選人8_得票數,平原立委候選人9＿候選人名稱,平原立委候選人9＿黨籍,平原立委候選人9_得票數,平原立委候選人10＿候選人名稱,平原立委候選人10＿黨籍,平原立委候選人10_得票數,平原立委有效票數A,平原立委無效票數B,平原立委投票數C,平原立委選舉人數G,山原立委候選人1＿候選人名稱,山原立委候選人1＿黨籍,山原立委候選人1_得票數,山原立委候選人2＿候選人名稱,山原立委候選人2＿黨籍,山原立委候選人2_得票數,山原立委候選人3＿候選人名稱,山原立委候選人3＿黨籍,山原立委候選人3_得票數,山原立委候選人4＿候選人名稱,山原立委候選人4＿黨籍,山原立委候選人4_得票數,山原立委候選人5＿候選人名稱,山原立委候選人5＿黨籍,山原立委候選人5_得票數,山原立委候選人6＿候選人名稱,山原立委候選人6＿黨籍,山原立委候選人6_得票數,山原立委候選人7＿候選人名稱,山原立委候選人7＿黨籍,山原立委候選人7_得票數,山原立委候選人8＿候選人名稱,山原立委候選人8＿黨籍,山原立委候選人8_得票數,山原立委候選人9＿候選人名稱,山原立委候選人9＿黨籍,山原立委候選人9_得票數,山原立委候選人10＿候選人名稱,山原立委候選人10＿黨籍,山原立委候選人10_得票數,山原立委有效票數A,山原立委無效票數B,山原立委投票數C,山原立委選舉人數G,"不分區政黨(1)

小民參政歐巴桑聯盟","不分區政黨(2)

台灣綠黨","不分區政黨(3)

臺灣雙語無法黨","不分區政黨(4)

台灣基進","不分區政黨(5)

中華統一促進黨","不分區政黨(6)

民主進步黨","不分區政黨(7)

制度救世島","不分區政黨(8)

時代力量","不分區政黨(9)

中國國民黨","不分區政黨(10)

司法改革黨","不分區政黨(11)

新黨","不分區政黨(12)

台灣民眾黨","不分區政黨(13)

台灣維新","不分區政黨(14)

親民黨","不分區政黨(15)

人民最大黨","不分區政黨(16)

台灣團結聯盟",不分區政黨有效票數A,不分區政黨無效票數B,不分區政黨投票數C,不分區政黨選舉人數G
花蓮縣,瑞穗鄉,鶴岡村,0900007,柯文哲/吳欣盈,107,賴清德/蕭美琴,64,侯友宜/趙少康,309,,0,,0,,0,,0,,0,,0,,0,283,480,9,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,283,320,12,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,283,5,1,5,0,2,7,0,2,54,0,8,296,1,0,72,1,4,1,1,0,449,40,83
花蓮縣,秀林鄉,佳民村,1100008,柯文哲/吳欣盈,172,賴清德/蕭美琴,80,侯友宜/趙少康,450,,0,,0,,0,,0,,0,,0,,0,129,377,8,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,129,54,3,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,129,283,3,5,0,7,3,1,5,62,1,3,482,3,1,110,0,2,2,1,0,683,21,83
花蓮縣,秀林鄉,和平村,1100009,柯文哲/吳欣盈,286,賴清德/蕭美琴,195,侯友宜/趙少康,564,,0,,0,,0,,0,,0,,0,,0,116,649,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,116,35,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,116,354,3,5,4,7,3,4,3,175,3,14,609,4,3,177,0,6,2,5,0,1019,37,83
花蓮縣,秀林鄉,富世村,1100002,柯文哲/吳欣盈,340,賴清德/蕭美琴,232,侯友宜/趙少康,629,,0,,0,,0,,0,,0,,0,,0,120,548,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,120,27,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,120,485,6,5,2,18,10,2,7,196,1,18,655,8,6,226,3,12,1,6,0,1171,39,83
花蓮縣,秀林鄉,崇德村,1100001,柯文哲/吳欣盈,250,賴清德/蕭美琴,79,侯友宜/趙少康,515,,0,,0,,0,,0,,0,,0,,0,118,452,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,118,13,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,118,401,8,5,3,11,3,2,2,65,0,9,564,3,3,135,0,10,2,2,0,814,37,83
花蓮縣,秀林鄉,文蘭村,1100006,柯文哲/吳欣盈,204,賴清德/蕭美琴,86,侯友宜/趙少康,473,,0,,0,,0,,0,,0,,0,,0,135,568,9,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,135,21,3,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,135,494,8,5,5,3,3,3,0,73,1,8,495,5,1,138,1,4,0,3,0,743,32,83
花蓮縣,秀林鄉,景美村,1100007,柯文哲/吳欣盈,369,賴清德/蕭美琴,202,侯友宜/趙少康,602,,0,,0,,0,,0,,0,,0,,0,126,394,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,126,44,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,126,325,5,5,4,7,8,2,5,185,2,14,654,6,6,234,0,11,4,5,0,1147,46,83
花蓮縣,秀林鄉,水源村,1100004,柯文哲/吳欣盈,251,賴清德/蕭美琴,108,侯友宜/趙少康,489,,0,,0,,0,,0,,0,,0,,0,131,390,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,131,16,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,131,337,4,5,2,10,4,1,2,83,0,11,521,2,2,165,1,7,2,7,0,820,35,83
花蓮縣,秀林鄉,秀林村,1100003,柯文哲/吳欣盈,364,賴清德/蕭美琴,176,侯友宜/趙少康,609,,0,,0,,0,,0,,0,,0,,0,123,249,1,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,123,19,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,123,213,2,5,4,12,12,2,3,145,0,14,668,4,4,240,0,5,4,6,0,1123,34,83
花蓮縣,秀林鄉,銅門村,1100005,柯文哲/吳欣盈,253,賴清德/蕭美琴,100,侯友宜/趙少康,472,,0,,0,,0,,0,,0,,0,,0,133,478,10,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,133,16,2,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,133,431,12,5,3,5,4,0,4,77,1,8,488,10,4,174,2,9,1,3,0,793,43,83
花蓮縣,花蓮市,主信里,0100004,柯文哲/吳欣盈,136,賴清德/蕭美琴,137,侯友宜/趙少康,183,,0,,0,,0,,0,,0,,0,,0,33,456,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,33,12,3,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,33,11,0,5,3,1,1,1,0,128,1,7,193,2,3,109,0,3,1,1,0,454,5,83
花蓮縣,花蓮市,主力里,0100029,柯文哲/吳欣盈,442,賴清德/蕭美琴,525,侯友宜/趙少康,753,,0,,0,,0,,0,,0,,0,,0,53,567,9,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,53,14,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,53,9,0,5,6,12,5,3,0,473,3,37,770,4,6,379,0,9,2,3,0,1712,29,83
花蓮縣,花蓮市,主勤里,0100028,柯文哲/吳欣盈,107,賴清德/蕭美琴,164,侯友宜/趙少康,229,,0,,0,,0,,0,,0,,0,,0,31,500,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,31,6,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,31,13,0,5,1,10,2,1,0,145,0,5,232,2,1,98,0,1,0,0,0,498,7,83
花蓮縣,花蓮市,主和里,0100006,柯文哲/吳欣盈,460,賴清德/蕭美琴,553,侯友宜/趙少康,840,,0,,0,,0,,0,,0,,0,,0,37,558,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,37,18,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,37,5,0,5,15,21,7,8,2,459,1,32,868,2,1,392,3,14,1,5,0,1831,37,83
花蓮縣,花蓮市,主商里,0100020,柯文哲/吳欣盈,102,賴清德/蕭美琴,142,侯友宜/趙少康,129,,0,,0,,0,,0,,0,,0,,0,30,373,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,30,14,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,30,3,0,5,5,3,3,1,0,125,0,6,144,1,0,82,0,1,1,0,0,372,6,83
花蓮縣,花蓮市,主學里,0100021,柯文哲/吳欣盈,341,賴清德/蕭美琴,366,侯友宜/趙少康,520,,0,,0,,0,,0,,0,,0,,0,40,570,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,40,16,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,40,8,1,5,7,16,1,9,1,318,0,24,548,4,1,265,1,10,2,4,0,1211,24,83
花蓮縣,花蓮市,主安里,0100042,柯文哲/吳欣盈,433,賴清德/蕭美琴,420,侯友宜/趙少康,704,,0,,0,,0,,0,,0,,0,,0,46,793,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,46,33,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,46,13,0,5,4,18,9,7,3,367,4,32,722,5,6,336,3,9,1,2,0,1528,40,83
花蓮縣,花蓮市,主工里,0100013,柯文哲/吳欣盈,86,賴清德/蕭美琴,115,侯友宜/趙少康,153,,0,,0,,0,,0,,0,,0,,0,32,354,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,32,8,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,32,0,0,5,3,4,0,3,0,96,1,5,153,1,1,83,0,0,0,7,0,357,7,83
花蓮縣,花蓮市,主權里,0100037,柯文哲/吳欣盈,934,賴清德/蕭美琴,945,侯友宜/趙少康,1609,,0,,0,,0,,0,,0,,0,,0,48,602,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,48,59,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,48,17,0,5,14,32,9,16,4,816,3,84,1653,5,12,784,2,12,4,3,0,3453,75,83
花蓮縣,花蓮市,主睦里,0100005,柯文哲/吳欣盈,101,賴清德/蕭美琴,115,侯友宜/趙少康,144,,0,,0,,0,,0,,0,,0,,0,35,360,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,35,19,3,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,35,5,0,5,3,8,1,0,1,105,0,5,155,0,1,73,0,1,0,0,0,353,10,83
花蓮縣,花蓮市,主義里,0100012,柯文哲/吳欣盈,71,賴清德/蕭美琴,87,侯友宜/趙少康,152,,0,,0,,0,,0,,0,,0,,0,34,310,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,34,7,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,34,3,0,5,0,1,0,1,0,82,0,4,149,1,0,61,0,2,0,1,0,302,11,83
花蓮縣,花蓮市,主計里,0100036,柯文哲/吳欣盈,118,賴清德/蕭美琴,143,侯友宜/趙少康,242,,0,,0,,0,,0,,0,,0,,0,36,503,10,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,36,23,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,36,6,1,5,5,4,1,0,0,125,1,8,243,3,0,109,0,2,0,1,0,502,11,83
花蓮縣,花蓮市,主農里,0100014,柯文哲/吳欣盈,634,賴清德/蕭美琴,646,侯友宜/趙少康,1084,,0,,0,,0,,0,,0,,0,,0,42,669,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,42,68,4,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,42,13,0,5,22,15,5,12,4,553,3,57,1097,9,9,524,1,7,4,3,0,2325,55,83
花蓮縣,花蓮市,國光里,0100022,柯文哲/吳欣盈,167,賴清德/蕭美琴,213,侯友宜/趙少康,368,,0,,0,,0,,0,,0,,0,,0,63,748,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,63,27,2,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,63,17,0,5,3,10,6,4,1,173,0,15,372,0,3,141,1,5,0,1,0,735,16,83
花蓮縣,花蓮市,國威里,0100007,柯文哲/吳欣盈,235,賴清德/蕭美琴,316,侯友宜/趙少康,357,,0,,0,,0,,0,,0,,0,,0,59,367,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,59,18,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,59,3,1,5,5,10,0,4,2,266,1,27,370,1,2,205,0,4,0,3,0,900,15,83
花蓮縣,花蓮市,國安里,0100030,柯文哲/吳欣盈,82,賴清德/蕭美琴,96,侯友宜/趙少康,166,,0,,0,,0,,0,,0,,0,,0,62,344,2,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,62,16,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,62,12,0,5,2,5,1,1,0,89,1,6,164,0,3,64,0,6,0,0,0,342,4,83
花蓮縣,花蓮市,國富里,0100016,柯文哲/吳欣盈,788,賴清德/蕭美琴,920,侯友宜/趙少康,1564,,0,,0,,0,,0,,0,,0,,0,78,640,8,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,78,36,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,78,17,0,5,26,38,12,5,3,793,2,70,1602,8,15,636,1,13,1,8,0,3233,67,83
花蓮縣,花蓮市,國強里,0100024,柯文哲/吳欣盈,339,賴清德/蕭美琴,304,侯友宜/趙少康,574,,0,,0,,0,,0,,0,,0,,0,76,552,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,76,77,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,76,12,0,5,13,11,8,6,1,242,0,38,583,7,4,261,0,8,0,4,0,1186,43,83
花蓮縣,花蓮市,國慶里,0100032,柯文哲/吳欣盈,211,賴清德/蕭美琴,236,侯友宜/趙少康,307,,0,,0,,0,,0,,0,,0,,0,87,754,8,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,87,110,3,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,87,10,1,5,6,11,4,5,0,195,1,9,312,1,4,170,0,8,0,4,0,730,31,83
花蓮縣,花蓮市,國治里,0100015,柯文哲/吳欣盈,136,賴清德/蕭美琴,160,侯友宜/趙少康,243,,0,,0,,0,,0,,0,,0,,0,61,539,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,61,29,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,61,13,0,5,9,6,3,2,1,142,0,12,241,1,2,108,0,3,1,0,0,531,11,83
花蓮縣,花蓮市,國盛里,0100043,柯文哲/吳欣盈,631,賴清德/蕭美琴,563,侯友宜/趙少康,1057,,0,,0,,0,,0,,0,,0,,0,72,583,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,72,57,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,72,30,1,5,10,21,7,10,2,484,3,41,1101,6,6,512,1,12,3,2,0,2221,45,83
花蓮縣,花蓮市,國福里,0100040,柯文哲/吳欣盈,215,賴清德/蕭美琴,212,侯友宜/趙少康,426,,0,,0,,0,,0,,0,,0,,0,92,417,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,92,107,4,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,92,15,0,5,5,17,6,0,2,181,1,12,428,2,3,159,0,4,0,6,0,826,38,83
花蓮縣,花蓮市,國聯里,0100023,柯文哲/吳欣盈,488,賴清德/蕭美琴,581,侯友宜/趙少康,777,,0,,0,,0,,0,,0,,0,,0,69,515,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,69,35,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,69,8,0,5,11,23,7,5,1,494,1,34,819,4,11,407,1,15,3,3,0,1839,27,83
花蓮縣,花蓮市,國興里,0100044,柯文哲/吳欣盈,750,賴清德/蕭美琴,725,侯友宜/趙少康,1394,,0,,0,,0,,0,,0,,0,,0,88,703,10,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,88,27,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,88,12,0,5,23,20,11,8,5,628,2,51,1420,5,10,641,1,13,4,5,0,2847,51,83
花蓮縣,花蓮市,國華里,0100038,柯文哲/吳欣盈,374,賴清德/蕭美琴,434,侯友宜/趙少康,642,,0,,0,,0,,0,,0,,0,,0,65,714,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,65,23,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,65,9,0,5,11,17,7,8,0,363,1,22,676,2,5,314,1,4,0,6,0,1437,25,83
花蓮縣,花蓮市,國裕里,0100041,柯文哲/吳欣盈,721,賴清德/蕭美琴,729,侯友宜/趙少康,1397,,0,,0,,0,,0,,0,,0,,0,83,717,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,83,61,2,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,83,11,0,5,22,26,6,8,3,629,5,61,1431,5,2,594,2,12,2,3,0,2811,53,83
花蓮縣,花蓮市,國防里,0100039,柯文哲/吳欣盈,147,賴清德/蕭美琴,162,侯友宜/趙少康,244,,0,,0,,0,,0,,0,,0,,0,64,553,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,64,37,2,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,64,12,0,5,2,5,3,1,0,137,1,15,249,1,2,123,1,5,1,1,0,547,9,83
花蓮縣,花蓮市,國風里,0100008,柯文哲/吳欣盈,496,賴清德/蕭美琴,620,侯友宜/趙少康,966,,0,,0,,0,,0,,0,,0,,0,56,662,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,56,26,2,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,56,4,2,5,10,15,6,6,2,554,0,44,974,5,8,431,1,9,2,5,0,2072,36,83
花蓮縣,花蓮市,國魂里,0100031,柯文哲/吳欣盈,287,賴清德/蕭美琴,376,侯友宜/趙少康,551,,0,,0,,0,,0,,0,,0,,0,67,636,5,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,67,29,2,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,67,10,0,5,7,13,2,6,1,335,1,21,529,1,1,281,1,6,1,1,0,1207,24,83
花蓮縣,花蓮市,民主里,0100027,柯文哲/吳欣盈,82,賴清德/蕭美琴,90,侯友宜/趙少康,178,,0,,0,,0,,0,,0,,0,,0,26,350,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,26,19,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,26,5,0,5,7,0,0,0,0,69,0,9,171,0,1,85,0,2,1,2,0,347,6,83
花蓮縣,花蓮市,民享里,0100033,柯文哲/吳欣盈,542,賴清德/蕭美琴,447,侯友宜/趙少康,1046,,0,,0,,0,,0,,0,,0,,0,10,665,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,10,65,4,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,10,41,1,5,16,20,10,8,3,369,1,47,1059,6,7,445,1,12,0,0,0,2004,51,83
花蓮縣,花蓮市,民勤里,0100018,柯文哲/吳欣盈,566,賴清德/蕭美琴,463,侯友宜/趙少康,983,,0,,0,,0,,0,,0,,0,,0,3,686,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,3,53,2,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,3,25,1,5,14,28,11,10,1,365,1,63,1007,3,7,477,0,10,2,2,0,2001,39,83
花蓮縣,花蓮市,民孝里,0100045,柯文哲/吳欣盈,535,賴清德/蕭美琴,468,侯友宜/趙少康,1215,,0,,0,,0,,0,,0,,0,,0,13,709,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,13,48,2,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,13,30,0,5,11,18,5,4,5,383,0,58,1238,4,9,446,3,11,1,4,0,2200,36,83
花蓮縣,花蓮市,民德里,0100009,柯文哲/吳欣盈,279,賴清德/蕭美琴,303,侯友宜/趙少康,457,,0,,0,,0,,0,,0,,0,,0,1,523,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1,28,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,1,12,0,5,6,16,6,4,0,237,2,40,470,0,3,237,0,4,0,2,0,1027,20,83
花蓮縣,花蓮市,民心里,0100025,柯文哲/吳欣盈,159,賴清德/蕭美琴,163,侯友宜/趙少康,291,,0,,0,,0,,0,,0,,0,,0,9,613,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,9,56,3,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,9,12,1,5,3,5,1,2,1,126,0,15,298,3,1,139,0,5,1,4,0,604,15,83
花蓮縣,花蓮市,民意里,0100010,柯文哲/吳欣盈,247,賴清德/蕭美琴,210,侯友宜/趙少康,787,,0,,0,,0,,0,,0,,0,,0,6,261,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,6,53,3,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,6,12,2,5,3,13,8,4,3,167,1,19,775,8,11,199,0,4,2,2,0,1219,40,83
花蓮縣,花蓮市,民政里,0100017,柯文哲/吳欣盈,639,賴清德/蕭美琴,629,侯友宜/趙少康,1258,,0,,0,,0,,0,,0,,0,,0,18,610,2,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,18,45,4,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,18,12,0,5,13,34,6,8,3,516,4,59,1251,12,12,559,1,11,1,10,0,2500,46,83
花蓮縣,花蓮市,民族里,0100003,柯文哲/吳欣盈,66,賴清德/蕭美琴,79,侯友宜/趙少康,115,,0,,0,,0,,0,,0,,0,,0,27,260,4,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,27,9,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,27,5,0,5,2,3,0,0,2,72,0,7,123,0,3,47,0,4,0,0,0,263,1,83
花蓮縣,花蓮市,民有里,0100034,柯文哲/吳欣盈,95,賴清德/蕭美琴,122,侯友宜/趙少康,160,,0,,0,,0,,0,,0,,0,,0,25,377,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,25,14,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,25,3,0,5,0,4,2,2,1,109,0,13,150,1,0,85,0,3,0,0,0,370,10,83
花蓮縣,花蓮市,民樂里,0100026,柯文哲/吳欣盈,110,賴清德/蕭美琴,112,侯友宜/趙少康,199,,0,,0,,0,,0,,0,,0,,0,24,421,6,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,24,71,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,24,10,0,5,4,5,0,1,0,90,0,11,204,0,4,96,0,0,0,2,0,417,10,83
花蓮縣,花蓮市,民權里,0100035,柯文哲/吳欣盈,80,賴清德/蕭美琴,63,侯友宜/趙少康,132,,0,,0,,0,,0,,0,,0,,0,29,275,1,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,29,18,1,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,29,2,0,5,3,2,1,0,0,53,0,8,140,1,2,62,0,1,0,1,0,274,1,83
花蓮縣,花蓮市,民生里,0100019,柯文哲/吳欣盈,144,賴清德/蕭美琴,249,侯友宜/趙少康,275,,0,,0,,0,,0,,0,,0,,0,28,668,11,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,28,23,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,28,13,0,5,6,9,1,1,0,210,1,15,274,0,1,134,1,1,1,1,0,656,24,83
花蓮縣,花蓮市,民立里,0100001,柯文哲/吳欣盈,228,賴清德/蕭美琴,266,侯友宜/趙少康,480,,0,,0,,0,,0,,0,,0,,0,22,575,3,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,22,40,2,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,22,7,0,5,10,6,8,10,1,213,0,27,474,7,5,196,0,4,1,2,0,964,16,83
花蓮縣,花蓮市,民運里,0100002,柯文哲/吳欣盈,312,賴清德/蕭美琴,351,侯友宜/趙少康,645,,0,,0,,0,,0,,0,,0,,0,16,732,7,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,16,66,0,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,16,9,0,5,6,9,7,0,2,302,1,29,674,3,6,248,0,8,0,4,0,1299,20,83
