'10,'004,'01,'000,'0000,1,葉芳棟,'999,'1,'0581101,45,台北市,專科,N, , .1,year,election_type,election_folder,'63,'000.1,陳汝斌,'210,'0260902,77,台中市,高中,楊敬賜,'1.1,'0420525,61,臺灣省,碩士,*,謝維洲,'16,'0720505,31,新北市,大學,'00,楊文科,'0400322,67,吳蕚洋,'0490815,58,臺中市,葉芬英,'2,'0520730,55,Y,王芝安,'199,'0611008,46,臺北市
'10,'016,'05,'000,'0000,3,,,'999,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,葉明縣,'1,'0440623,59.0,臺灣省,其他,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'016,'06,'000,'0000,1,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,夏晨榮,'1,'0490106,54.0,高雄市,高中, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'016,'06,'000,'0000,2,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,呂啟宗,'1,'0410318,62.0,臺灣省,其他,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'01,'000,'0000,1,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,呂美玲,'2,'0530620,50.0,台南市,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'01,'000,'0000,2,,,'199,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,余重城,'1,'0510402,52.0,臺灣省,高中, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'01,'000,'0000,3,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,張淵翔,'1,'0660831,37.0,臺灣省,碩士, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'01,'000,'0000,4,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,藍敏煌,'1,'0560224,47.0,臺灣省,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'01,'000,'0000,5,,,'90,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,徐莉莉,'2,'0531213,49.0,高雄市,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'01,'000,'0000,6,,,'16,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,詹春陽,'1,'0361223,66.0,臺灣省,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'02,'000,'0000,1,,,'90,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,余宗珮,'2,'0640703,39.0,台中市,碩士, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'02,'000,'0000,2,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,陳宜,'2,'0751112,28.0,台北市,專科, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'02,'000,'0000,3,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,賴正庸,'1,'0591009,44.0,台北市,碩士, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'02,'000,'0000,4,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,何淑萍,'2,'0600726,43.0,臺灣省,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'02,'000,'0000,5,,,'999,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,韓良圻,'1,'0451202,57.0,臺灣省,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'02,'000,'0000,6,,,'199,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,鄭村棋,'1,'0410320,62.0,台北市,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'02,'000,'0000,7,,,'16,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,陳東財,'1,'0401205,62.0,新北市,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'02,'000,'0000,8,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,林家益,'1,'0610429,42.0,臺灣省,高中, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'02,'000,'0000,9,,,'95,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,林月琴,'2,'0530624,50.0,臺灣省,高中, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'02,'000,'0000,10,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,張漢土,'1,'0411016,62.0,新北市,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'03,'000,'0000,1,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,莊榮欽,'1,'0460202,57.0,臺灣省,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'03,'000,'0000,2,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,林華生,'1,'0520226,51.0,臺灣省,其他, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'03,'000,'0000,3,,,'16,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,游祥耀,'1,'0411018,62.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'03,'000,'0000,4,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,林淑姣,'2,'0530406,50.0,臺灣省,專科, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'03,'000,'0000,5,,,'16,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,陳建雄,'1,'0450801,58.0,臺灣省,專科, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'03,'000,'0000,6,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,江書豪,'1,'0660815,37.0,臺灣省,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'03,'000,'0000,7,,,'199,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,黃小陵,'2,'0590517,44.0,臺灣省,碩士, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'03,'000,'0000,8,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,曾紀嚴,'1,'0650708,38.0,臺灣省,專科,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'03,'000,'0000,9,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,張芳麗,'2,'0410307,62.0,新北市,碩士,!,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'03,'000,'0000,10,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,藍正宗,'1,'0520526,51.0,臺灣省,大學,-,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'03,'000,'0000,11,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,駱智仁,'1,'0580201,45.0,臺灣省,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'04,'000,'0000,1,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,陳志和,'1,'0600506,43.0,台北市,專科, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'04,'000,'0000,2,,,'16,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,施世明,'1,'0411102,62.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'04,'000,'0000,3,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,宋瑋莉,'2,'0460729,57.0,臺灣省,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'04,'000,'0000,4,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,楊石城,'1,'0510802,52.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'04,'000,'0000,5,,,'16,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,張錦煌,'1,'0440704,59.0,臺灣省,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'04,'000,'0000,6,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,莊敬聖,'1,'0630323,40.0,臺灣省,專科, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'04,'000,'0000,7,,,'199,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,龔尤倩,'2,'0580201,45.0,台北市,碩士, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'05,'000,'0000,1,,,'16,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,陳志成,'1,'0390825,64.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'05,'000,'0000,2,,,'199,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,袁孔琪,'1,'0500504,53.0,新北市,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'05,'000,'0000,3,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,秦鉦,'1,'0420812,61.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'05,'000,'0000,4,,,'16,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,洪森永,'1,'0541108,49.0,臺灣省,專科,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'05,'000,'0000,5,,,'90,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,莊錦田,'1,'0420513,61.0,新北市,專科,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'05,'000,'0000,6,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,沈義傳,'1,'0380408,65.0,臺灣省,其他, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'05,'000,'0000,7,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,鄭林清良,'2,'0370502,66.0,其他,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'05,'000,'0000,8,,,'16,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,蔡適應,'1,'0620614,41.0,台北市,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'05,'000,'0000,9,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,俞叁發,'1,'0540304,49.0,臺灣省,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'06,'000,'0000,1,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,連恩典,'1,'0471104,56.0,新北市,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'06,'000,'0000,2,,,'999,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,鄭怡信,'1,'0441226,58.0,臺灣省,專科, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'06,'000,'0000,3,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,陳江山,'1,'0481221,54.0,臺灣省,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'06,'000,'0000,4,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,王奕荃,'1,'0500815,53.0,臺灣省,專科, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'06,'000,'0000,5,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,鄭可熙,'1,'0440202,59.0,臺灣省,專科, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'06,'000,'0000,6,,,'16,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,林明智,'1,'0621117,41.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'06,'000,'0000,7,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,王醒之,'1,'0610216,42.0,新北市,博士, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'07,'000,'0000,1,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,吳桐茂,'1,'0540212,49.0,臺灣省,高中,-,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'07,'000,'0000,2,,,'90,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,楊秀玉,'2,'0560917,47.0,新北市,專科,!,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'07,'000,'0000,3,,,'16,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,蘇仁和,'1,'0431005,60.0,臺灣省,專科,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'07,'000,'0000,4,,,'79,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,張明麗,'2,'0591105,44.0,台北市,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'07,'000,'0000,5,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,陳永順,'1,'0540822,49.0,臺灣省,專科, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'07,'000,'0000,6,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,蘇財發,'1,'0380301,65.0,臺灣省,高中, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'07,'000,'0000,7,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,蔡旺璉,'1,'0430301,60.0,臺灣省,專科,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'07,'000,'0000,8,,,'16,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,張美瓊,'2,'0500510,53.0,新北市,高中, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'07,'000,'0000,9,,,'999,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,張耿輝,'1,'0500624,53.0,臺灣省,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'07,'000,'0000,10,,,'199,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,陳重光,'1,'0700103,33.0,高雄市,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'07,'000,'0000,11,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,崔靜玫,'2,'0471214,55.0,台北市,高中, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'017,'07,'000,'0000,12,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,高辜惠珍,'2,'0470509,56.0,臺灣省,專科, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,1,,,'79,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,楊志翔,'1,'0781102,25.0,台北市,其他, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,2,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,羅華強,'1,'0590611,44.0,台北市,博士, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,3,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,鍾淑英,'2,'0451012,58.0,臺灣省,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,4,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,余邦彥,'1,'0601225,42.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,5,,,'16,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,鄭貴元,'1,'0411004,62.0,臺灣省,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,6,,,'999,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,羅文熾,'1,'0430930,60.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,7,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,方俊評,'1,'0641101,39.0,台南市,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,8,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,張祖琰,'2,'0401103,63.0,臺灣省,博士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,9,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,李國璋,'1,'0590928,44.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,10,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,謝希誠,'1,'0510306,52.0,臺灣省,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,11,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,鄭正鈐,'1,'0580531,45.0,臺灣省,博士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,12,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,廖婉君,'2,'0760119,27.0,台北市,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,13,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,程澎澎,'2,'0430813,60.0,臺灣省,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,14,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,段孝芳,'2,'0490922,54.0,臺灣省,高中, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,15,,,'95,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,劉聲正,'1,'0480402,55.0,臺灣省,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,16,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,李炳煌,'1,'0620903,41.0,臺灣省,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,17,,,'74,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,謝治,'1,'0420925,61.0,臺灣省,專科, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,18,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,蕭吉隆,'1,'0651007,38.0,臺灣省,碩士, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,19,,,'16,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,鄭宏輝,'1,'0580816,45.0,臺灣省,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,20,,,'16,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,曾資程,'1,'0551231,47.0,臺灣省,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,21,,,'90,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,曹永明,'1,'0600221,43.0,臺灣省,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,22,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,余振福,'1,'0490214,54.0,臺灣省,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'01,'000,'0000,23,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,王瑄,'2,'0600120,43.0,其他,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'02,'000,'0000,1,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,宋金海,'1,'0360401,67.0,臺灣省,高中, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'02,'000,'0000,2,,,'999,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,許修睿,'1,'0550711,48.0,臺灣省,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'02,'000,'0000,3,,,'16,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,施乃如,'2,'0661115,37.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'02,'000,'0000,4,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,徐信芳,'1,'0371124,66.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'02,'000,'0000,5,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,何佳樺,'2,'0530517,50.0,臺灣省,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'02,'000,'0000,6,,,'999,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,許文棟,'1,'0440204,59.0,臺灣省,其他,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'02,'000,'0000,7,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,鍾淑姬,'2,'0490424,54.0,臺灣省,碩士, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'02,'000,'0000,8,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,田雅芳,'2,'0740126,29.0,臺灣省,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'02,'000,'0000,9,,,'95,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,林碧霞,'2,'0391028,64.0,臺灣省,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'03,'000,'0000,1,,,'90,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,熊哲良,'1,'0640128,39.0,臺灣省,碩士, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'03,'000,'0000,2,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,駱克欽,'1,'0510102,52.0,臺灣省,專科, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'03,'000,'0000,3,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,陳治雄,'1,'0480423,55.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'03,'000,'0000,4,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,呂於台,'1,'0401125,63.0,臺灣省,專科, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'03,'000,'0000,5,,,'16,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,鄭正宗,'1,'0370110,66.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'04,'000,'0000,1,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,王銘宗,'1,'0460414,57.0,臺灣省,博士, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'04,'000,'0000,2,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,蕭志潔,'2,'0490730,54.0,台北市,專科,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'04,'000,'0000,3,,,'999,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,孫鍚洲,'1,'0450819,58.0,臺灣省,專科,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'04,'000,'0000,4,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,林殷如,'2,'0721130,30.0,高雄市,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'04,'000,'0000,5,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,黃美慧,'2,'0570315,46.0,臺灣省,專科,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'04,'000,'0000,6,,,'1,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,顏政德,'1,'0541111,49.0,臺灣省,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'04,'000,'0000,7,,,'999,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,陳清全,'1,'0380128,65.0,臺灣省,其他,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'04,'000,'0000,8,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,吳青山,'1,'0450312,58.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'04,'000,'0000,9,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,湯新如,'1,'0460623,57.0,新北市,大學, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'04,'000,'0000,10,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,林飛鵬,'1,'0420910,61.0,臺灣省,碩士, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'04,'000,'0000,11,,,'16,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,吳秋穀,'1,'0390921,64.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'04,'000,'0000,12,,,'999,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,彭昆耀,'1,'0400909,63.0,臺灣省,高中, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'04,'000,'0000,13,,,'999,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,謝文進,'1,'0431019,60.0,臺灣省,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'04,'000,'0000,14,,,'999,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,李姸慧,'2,'0650710,38.0,台北市,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'05,'000,'0000,1,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,鄭成光,'1,'0380405,65.0,臺灣省,其他,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'05,'000,'0000,2,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,黃彥儒,'1,'0770909,26.0,臺灣省,大學,-,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'05,'000,'0000,3,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,林梅華,'2,'0550101,48.0,臺灣省,高中, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'05,'000,'0000,4,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,林耕仁,'1,'0491130,53.0,臺灣省,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'05,'000,'0000,5,,,'999,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,陳啓源,'1,'0550826,48.0,臺灣省,專科,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'05,'000,'0000,6,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,王明魁,'1,'0280112,75.0,臺灣省,高中, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'05,'000,'0000,7,,,'16,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,林盈徹,'1,'0691017,34.0,臺灣省,大學,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'05,'000,'0000,8,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,賀玉燕,'2,'0420608,61.0,臺灣省,大學,!,,,,,,,,,,,,,,,,,,,,,,,,
'10,'018,'05,'000,'0000,9,,,'999,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,吳國寶,'1,'0590206,44.0,臺灣省,碩士,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'020,'01,'000,'0000,1,,,'1,,,,,Y, ,,2014,議員,縣市區域議員,,,,,,,,,張敏琪,'2,'0620427,41.0,高雄市,高中,*,,,,,,,,,,,,,,,,,,,,,,,,
'10,'020,'01,'000,'0000,2,,,'999,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,李奕德,'1,'0720311,31.0,臺灣省,碩士, ,,,,,,,,,,,,,,,,,,,,,,,,
'10,'020,'01,'000,'0000,3,,,'16,,,,,N, ,,2014,議員,縣市區域議員,,,,,,,,,黃盈智,'1,'0610125,42.0,臺灣省,博士,*,,,,,,,,,,,,,,,,,,,,,,,,
